model,model_family,strategy,actual_device,selection_split,cost_scenario,cost_ratio,roc_auc,pr_auc,precision,recall,f1,threshold,tn,fp,fn,tp,fn_cost,fp_cost,total_cost
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.10612704793227358,0.9358216970998926,0.19063508560800832,0.21,13050,29353,239,3485,20,1,34133
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.10794106630041203,0.9285714285714286,0.19340044742729307,0.22,13825,28578,266,3458,20,1,33898
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.10974165252745142,0.920515574650913,0.19610423042819142,0.23,14594,27809,296,3428,20,1,33729
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.11148293963254594,0.9124597207303974,0.19869021167114959,0.24,15321,27082,326,3398,20,1,33602
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.11321008856113413,0.9027926960257787,0.201190868017115,0.25,16068,26335,362,3362,20,1,33575
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.1152928153862119,0.8950053705692803,0.20427174945607207,0.26,16827,25576,391,3333,20,1,33396
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.11717279346474871,0.885875402792696,0.20697010571222435,0.27,17547,24856,425,3299,20,1,33356
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.11920722821334888,0.878625134264232,0.20993199024765816,0.28,18227,24176,452,3272,20,1,33216
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.12147505422993492,0.8721804511278195,0.2132492942026131,0.29,18913,23490,476,3248,20,1,33010
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.12328030128352932,0.8614393125671321,0.21569286626773349,0.3,19589,22814,516,3208,20,1,33134
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.12578069412601786,0.8544575725026853,0.21928192405761146,0.31,20287,22116,542,3182,20,1,32956
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.12840530210620477,0.8480128893662728,0.22303835016597218,0.32,20967,21436,566,3158,20,1,32756
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.1302786015621737,0.8375402792696026,0.2254834628592084,0.33,21581,20822,605,3119,20,1,32922
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.132909762170516,0.8313641245972073,0.229180546302465,0.34,22205,20198,628,3096,20,1,32758
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.13529022290885015,0.8230397422126745,0.23238181887107168,0.35,22813,19590,659,3065,20,1,32770
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.13756204180137516,0.8112244897959183,0.23523457270780612,0.36,23463,18940,703,3021,20,1,33000
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.13997466097320632,0.8010204081632653,0.23830637108048733,0.37,24075,18328,741,2983,20,1,33148
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.1422501207146306,0.7910848549946294,0.24113939592371286,0.38,24639,17764,778,2946,20,1,33324
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.14486330362033764,0.7811493018259935,0.24440243646292795,0.39,25231,17172,815,2909,20,1,33472
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.14777161634832614,0.7728249194414608,0.24810344827586206,0.4,25805,16598,846,2878,20,1,33518
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.15078228586581807,0.7634264232008593,0.25182691881837105,0.41,26391,16012,881,2843,20,1,33632
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.15302491103202848,0.7505370569280344,0.2542180180999591,0.42,26933,15470,929,2795,20,1,34050
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.15560588901472253,0.7379162191192267,0.2570145903479237,0.43,27491,14912,976,2748,20,1,34432
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.15821560466615864,0.7247583243823845,0.2597315113313766,0.44,28043,14360,1025,2699,20,1,34860
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.16133139323390325,0.7145542427497314,0.26323078444950043,0.45,28570,13833,1063,2661,20,1,35093
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.16446172173804,0.7043501611170784,0.26665988918822753,0.46,29077,13326,1101,2623,20,1,35346
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.1674031713023135,0.6917293233082706,0.2695688572624529,0.47,29591,12812,1148,2576,20,1,35772
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.17065122230453228,0.6804511278195489,0.27286921875841275,0.48,30088,12315,1190,2534,20,1,36115
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.17353639793209447,0.6670247046186896,0.275418560816055,0.49,30573,11830,1240,2484,20,1,36630
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.17737845083689588,0.6573576799140709,0.2793723252496434,0.5,31050,11353,1276,2448,20,1,36873
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.1801401341068334,0.6420515574650913,0.2813437665470377,0.51,31521,10882,1333,2391,20,1,37542
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.18273832875637505,0.6254027926960258,0.28283441617584554,0.52,31987,10416,1395,2329,20,1,38316
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.18683114124663017,0.614124597207304,0.28650172251800815,0.53,32449,9954,1437,2287,20,1,38694
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.19059004354880027,0.5993555316863588,0.2892128279883382,0.54,32924,9479,1492,2232,20,1,39319
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.19451148654688477,0.5843179377013964,0.29186506605861445,0.55,33392,9011,1548,2176,20,1,39971
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.1981105602843513,0.5687432867883996,0.2938605619146722,0.56,33830,8573,1606,2118,20,1,40693
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2027717711814429,0.5539742212674543,0.2968772485249676,0.57,34292,8111,1661,2063,20,1,41331
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.20745944829011262,0.5392051557465092,0.29963441020667014,0.58,34732,7671,1716,2008,20,1,41991
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2120948444637807,0.5236305048335124,0.30190431955411057,0.59,35159,7244,1774,1950,20,1,42724
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.216958462066598,0.5091299677765844,0.30426061140977295,0.6,35560,6843,1828,1896,20,1,43403
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2214960058097313,0.49140708915145004,0.30535624895711666,0.61,35971,6432,1894,1830,20,1,44312
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2268001540238737,0.4744897959183674,0.3069040382110291,0.62,36379,6024,1957,1767,20,1,45164
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.23301630434782608,0.4605263157894737,0.30945507037170694,0.63,36758,5645,2009,1715,20,1,45825
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.23960282054971938,0.4470998925886144,0.31200224866485526,0.64,37119,5284,2059,1665,20,1,46464
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2470389170896785,0.4312567132116004,0.3141320293398533,0.65,37508,4895,2118,1606,20,1,47255
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2549084309519881,0.4148764769065521,0.3157894736842105,0.66,37887,4516,2179,1545,20,1,48096
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.26165757522435334,0.3993018259935553,0.3161475496970341,0.67,38207,4196,2237,1487,20,1,48936
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2692526017029328,0.3821160042964554,0.3159063159063159,0.68,38541,3862,2301,1423,20,1,49882
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.27808471454880296,0.36493018259935556,0.315642782487516,0.69,38875,3528,2365,1359,20,1,50828
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2876742642177473,0.34908700322234154,0.3154191435157103,0.7,39184,3219,2424,1300,20,1,51699
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.2968863142650253,0.33029001074113856,0.31269861446548874,0.71,39490,2913,2494,1230,20,1,52793
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.30935251798561153,0.31176154672395273,0.3105523605724221,0.72,39811,2592,2563,1161,20,1,53852
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.3221476510067114,0.2964554242749731,0.3087680044748986,0.73,40080,2323,2620,1104,20,1,54723
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.33170731707317075,0.2738990332975295,0.3000441241359023,0.74,40348,2055,2704,1020,20,1,56135
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.34479015918958034,0.2559076262083781,0.2937731196054254,0.75,40592,1811,2771,953,20,1,57231
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.3548915268112976,0.2328141783029001,0.28117399059510295,0.76,40827,1576,2857,867,20,1,58716
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.36450729927007297,0.21455424274973148,0.27011494252873564,0.77,41010,1393,2925,799,20,1,59893
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.3770319874147876,0.1930719656283566,0.2553720475936779,0.78,41215,1188,3005,719,20,1,61288
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.3873929008567931,0.1699785177228786,0.23628219484882418,0.79,41402,1001,3091,633,20,1,62821
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.40099361249112847,0.15171858216971,0.22014416520553282,0.8,41559,844,3159,565,20,1,64024
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.4131578947368421,0.1264769065520945,0.19366776315789475,0.81,41734,669,3253,471,20,1,65729
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.4216738197424893,0.10553168635875403,0.16881443298969073,0.82,41864,539,3331,393,20,1,67159
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.4350736278447122,0.08727175080558539,0.14538134645493178,0.83,41981,422,3399,325,20,1,68402
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.4557595993322204,0.07330827067669173,0.12630117973629423,0.84,42077,326,3451,273,20,1,69346
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.48043478260869565,0.059344790547798065,0.10564053537284895,0.85,42164,239,3503,221,20,1,70299
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.4744744744744745,0.04242749731471536,0.07789006655163914,0.86,42228,175,3566,158,20,1,71495
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.4957983193277311,0.03168635875402793,0.05956587582029278,0.87,42283,120,3606,118,20,1,72240
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.5414012738853503,0.022824919441460794,0.043803143519711416,0.88,42331,72,3639,85,20,1,72852
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.5543478260869565,0.013694951664876477,0.026729559748427674,0.89,42362,41,3673,51,20,1,73501
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.6041666666666666,0.007787325456498389,0.015376458112407211,0.9,42384,19,3695,29,20,1,73919
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.6666666666666666,0.004833512352309345,0.00959744068248467,0.91,42394,9,3706,18,20,1,74129
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,1.0,0.0005370569280343716,0.0010735373054213634,0.92,42403,0,3722,2,20,1,74440
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,1.0,0.0002685284640171858,0.0005369127516778523,0.93,42403,0,3723,1,20,1,74460
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.0,0.0,0.0,0.94,42403,0,3724,0,20,1,74480
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.0,0.0,0.0,0.95,42403,0,3724,0,20,1,74480
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.0,0.0,0.0,0.96,42403,0,3724,0,20,1,74480
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.0,0.0,0.0,0.97,42403,0,3724,0,20,1,74480
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.0,0.0,0.0,0.98,42403,0,3724,0,20,1,74480
stage5_lightgbm_weighted_gpu,lightgbm,weighted,gpu,valid,fn20_fp1,20:1,0.7630270217033921,0.253741656635483,0.0,0.0,0.0,0.99,42403,0,3724,0,20,1,74480
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08073362672621241,1.0,0.14940522757818298,0.01,0,42403,0,3724,5,1,42403
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08073362672621241,1.0,0.14940522757818298,0.02,0,42403,0,3724,5,1,42403
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08075463515125231,1.0,0.149441200666145,0.03,12,42391,0,3724,5,1,42391
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.0808528192101435,1.0,0.1496093043810136,0.04,68,42335,0,3724,5,1,42335
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08104461371055495,1.0,0.149937593107058,0.05,177,42226,0,3724,5,1,42226
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08132069703454602,1.0,0.1504099519366695,0.06,333,42070,0,3724,5,1,42070
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08176887776387151,1.0,0.15117624373312766,0.07,584,41819,0,3724,5,1,41819
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08226966043579251,0.998657357679914,0.15201618671953238,0.08,917,41486,5,3719,5,1,41511
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08298699557581445,0.9973147153598282,0.15322414291018607,0.09,1363,41040,10,3714,5,1,41090
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08358888788671417,0.9954350161117078,0.15422699284406724,0.1,1762,40641,17,3707,5,1,40726
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.0843810610382202,0.9930182599355531,0.15554480641022944,0.11,2276,40127,26,3698,5,1,40257
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.085374031679963,0.99140708915145,0.15721007473014115,0.12,2850,39553,32,3692,5,1,39713
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08637600901070021,0.988453276047261,0.15886922744928786,0.13,3468,38935,43,3681,5,1,39150
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08760551289999523,0.9865735767991407,0.16092155402741887,0.14,4139,38264,50,3674,5,1,38514
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.08898212596706521,0.9852309344790547,0.1632226349622973,0.15,4839,37564,55,3669,5,1,37839
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09044853577165451,0.9828141783029001,0.1656520853606101,0.16,5598,36805,64,3660,5,1,37125
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09183236309568811,0.9785177228786252,0.16790692316553393,0.17,6366,36037,80,3644,5,1,36437
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09333916488718516,0.9742212674543501,0.1703566313713521,0.18,7162,35241,96,3628,5,1,35721
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09487671017042619,0.9701933404940923,0.17285013754335607,0.19,7935,34468,111,3613,5,1,35023
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09650747630936082,0.965359828141783,0.17547284929835266,0.2,8747,33656,129,3595,5,1,34301
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09827273227350239,0.959452201933405,0.1782845167406816,0.21,9618,32785,151,3573,5,1,33540
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.09992400146367551,0.9532760472610097,0.18088711115640366,0.22,10426,31977,174,3550,5,1,32847
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.10147814538945667,0.9438775510204082,0.18325426203013398,0.23,11280,31123,209,3515,5,1,32168
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.10336865786513529,0.9377013963480129,0.1862102063669813,0.24,12113,30290,232,3492,5,1,31450
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.10497455162384876,0.9304511278195489,0.18866383534792552,0.25,12860,29543,259,3465,5,1,30838
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.1066472104070291,0.9223952738990333,0.19118915759886454,0.26,13629,28774,289,3435,5,1,30219
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.10867210398878552,0.9159505907626209,0.19429254955570746,0.27,14426,27977,313,3411,5,1,29542
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.11075163398692811,0.9100429645542427,0.19747115720778463,0.28,15192,27211,335,3389,5,1,28886
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.11289889150151158,0.9025241675617616,0.20069266137218605,0.29,15994,26409,363,3361,5,1,28224
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.11476144511858798,0.8939312567132116,0.2034095075155811,0.3,16724,25679,395,3329,5,1,27654
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.11709510657885419,0.8880236305048335,0.20690733904773823,0.31,17468,24935,417,3307,5,1,27020
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.11910046941523235,0.8788936627282492,0.20977407466752124,0.32,18195,24208,451,3273,5,1,26463
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.1211667913238594,0.8700322234156821,0.21271008403361344,0.33,18903,23500,484,3240,5,1,25920
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.12336139622496443,0.8617078410311493,0.21582540269697684,0.34,19599,22804,515,3209,5,1,25379
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.12584402764067126,0.8558002148227712,0.21942235533064822,0.35,20265,22138,537,3187,5,1,24823
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.1277216883590804,0.8458646616541353,0.22193257477014125,0.36,20890,21513,574,3150,5,1,24383
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.1302656348044342,0.8361976369495167,0.22541532447790366,0.37,21612,20791,610,3114,5,1,23841
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.13247089262613196,0.8249194414607949,0.2282826781600654,0.38,22285,20118,652,3072,5,1,23378
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.1346708686581739,0.8147153598281418,0.23113548927741592,0.39,22908,19495,690,3034,5,1,22945
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.13728005865102638,0.8045112781954887,0.2345389071551589,0.4,23575,18828,728,2996,5,1,22468
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.14005867322797388,0.7948442534908701,0.2381527073779065,0.41,24229,18174,764,2960,5,1,21994
stage5_lightgbm_random_under_sample_gpu,lightgbm,random_under_sample,gpu,valid,fn5_fp1,5:1,0.7603736415605842,0.24957463309912672,0.14259998053906783,0.7870569280343717,0.2414531674767279,0.42,24780,17623,793,2931,5,1,21588
